emp_id,status,location,level,gender,emp_age,rating,mgr_rating,mgr_reportees,mgr_age,mgr_tenure,compensation,percent_hike,hiring_score,hiring_source,no_previous_companies_worked,distance_from_home,total_dependents,marital_status,education,promotion_last_2_years,no_leaves_taken,total_experience,monthly_overtime_hrs,date_of_joining,last_working_date,department,mgr_id,cutoff_date,turnover,mgr_effectiveness,career_satisfaction,perf_satisfaction,work_satisfaction
E10717,Active,Orlando,Specialist,Male,31.11,Acceptable,Acceptable,13,34.02,1.06,101856,9,66,Job Boards,5,10,4,Married,Masters,Yes,18,7.67,2,15/02/2006,NA,Customer Operations,E4096,31/12/2014,0,0.74,0.86,0.71,0.83
E1072,Active,New York,Analyst,Male,25.92,Excellent,Acceptable,13,37.6,1.85,66408,17,70,Social Media,3,24,3,Single,Bachelors,No,5,5.68,3,10/08/2011,NA,Customer Operations,E5892,31/12/2014,0,0.85,0.88,0.79,0.82
E10722,Inactive,New York,Analyst,Male,31.51,Below Average,Acceptable,35,32.05,9.83,52356,3,73,Job Boards,4,22,6,Married,Bachelors,No,12,9.8,12,21/09/2011,09/02/2014,Customer Operations,E12655,31/12/2014,1,0.476,0.82,0.71,0.74
E10730,Active,Orlando,Analyst,Male,26.6,Above Average,Below Average,20,35.65,4.24,53112,14,71,Job Boards,0,6,3,Single,Bachelors,No,24,5.31,3,21/09/2011,NA,Customer Operations,E1456,31/12/2014,0,0.3,0.42,0.2,0.54
E10737,Active,Orlando,Analyst,Male,24.67,Above Average,Acceptable,17,31.23,9.19,47076,11,70,Company Website,1,22,3,Single,Bachelors,No,21,4.48,7,28/09/2011,NA,Customer Operations,E3249,31/12/2014,0,0.69,0.63,0.68,0.8
E10753,Active,Orlando,Analyst,Male,28.85,Above Average,Acceptable,10,31.08,4.68,51324,14,70,Job Fairs,9,11,3,Single,Bachelors,No,20,7.26,7,10/11/2010,NA,Customer Operations,E11297,31/12/2014,0,0.553,0.8,0.9,0.76
E10757,Active,Chicago,Analyst,Female,28.02,Above Average,Acceptable,19,40.65,2.86,70968,15,71,Job Boards,6,5,2,Single,Bachelors,Yes,22,9.4,2,18/11/2011,NA,Customer Operations,E10723,31/12/2014,0,0.97,1,0.93,0.89
E10783,Active,Chicago,Analyst,Male,26.19,Above Average,Above Average,20,31.08,8.51,54036,14,70,Walk-In,7,12,5,Married,Bachelors,No,4,6.72,6,09/07/2010,NA,Customer Operations,E5424,31/12/2014,0,0.644,0.91,0.9,0.94
E10799,Active,Chicago,Specialist,Female,27.58,Acceptable,Above Average,3,34.68,1.67,63972,13,71,Employee Referral,4,8,3,Single,Bachelors,Yes,10,8.3,6,25/11/2009,NA,Customer Operations,E13011,31/12/2014,0,0.77,0.78,0.71,0.89
E10801,Inactive,Chicago,Analyst,Male,23.7,Acceptable,Acceptable,11,26.68,6.58,36612,14,71,Job Fairs,2,38,5,Single,Bachelors,No,22,4.98,8,10/11/2011,02/06/2014,Customer Operations,E12073,31/12/2014,1,0.67,0.71,0.65,0.87
E10803,Active,Chicago,Analyst,Female,31.23,Acceptable,Above Average,17,34.09,11.3,53484,8,72,Job Boards,4,6,2,Single,Bachelors,No,1,8.19,8,30/03/2012,NA,Customer Operations,E1003,31/12/2014,0,0.76,0.76,0.71,0.82
E10805,Active,Orlando,Analyst,Male,31.91,Acceptable,Acceptable,7,33.79,4.8,41940,7,70,Employee Referral,6,19,3,Single,Bachelors,No,11,7.28,1,02/03/2011,NA,Customer Operations,E7018,31/12/2014,0,0.77,0.79,0.74,0.82
E10811,Active,Chicago,Analyst,Female,26.2,Acceptable,Acceptable,17,33.8,8.16,44604,8,70,Consultant,4,10,5,Single,Bachelors,Yes,5,6.64,3,03/02/2010,NA,Customer Operations,E10524,31/12/2014,0,0.609,0.91,0.88,0.84
E10823,Inactive,Chicago,Analyst,Female,25.02,Unacceptable,Acceptable,15,32.29,2.8,42264,0,74,Job Boards,2,13,2,Single,Bachelors,No,24,5.46,8,18/11/2011,15/02/2014,Customer Operations,E3298,31/12/2014,1,0.588,0.87,0.84,0.86
E10826,Active,Orlando,Analyst,Female,30.42,Above Average,Acceptable,13,30.5,2.04,57216,10,70,Walk-In,0,20,2,Single,Masters,No,19,11.4,3,07/11/2009,NA,Customer Operations,E12855,31/12/2014,0,0.66,0.84,0.68,0.76
E10828,Active,Orlando,Analyst,Male,28.75,Acceptable,Acceptable,9,29.31,0.24,81396,14,76,Employee Referral,4,9,2,Single,Bachelors,No,11,10.01,10,25/01/2012,NA,Customer Operations,E4788,31/12/2014,0,0.98,1,1,0.93
E10843,Active,Orlando,Analyst,Male,27.45,Excellent,Acceptable,26,36.01,10.32,54900,10,70,Company Website,8,15,2,Single,Bachelors,No,11,7.47,1,10/03/2010,NA,Customer Operations,E3312,31/12/2014,0,0.518,0.89,0.78,0.91
E10865,Active,Chicago,Analyst,Female,24.65,Below Average,Acceptable,11,32.78,1.13,38712,7,70,Company Website,6,23,3,Single,Bachelors,No,9,3.71,10,18/07/2012,NA,Customer Operations,E10774,31/12/2014,0,0.93,1,0.91,0.93
E1087,Active,Chicago,Analyst,Male,24.11,Above Average,Above Average,16,33.68,6.41,41724,9,70,Social Media,7,13,4,Single,Bachelors,No,1,3.06,9,09/06/2012,NA,Customer Operations,E12897,31/12/2014,0,0.616,0.86,1,0.95
E10871,Active,Orlando,Analyst,Male,31.47,Below Average,Acceptable,11,32.3,10.8,70344,3,70,Job Boards,1,12,2,Single,Bachelors,No,21,12.35,0,06/07/2012,NA,Customer Operations,E11912,31/12/2014,0,0.62,0.67,0.6,0.68
E10874,Active,Orlando,Specialist,Male,25.63,Acceptable,Below Average,8,34.3,0.79,52836,12,71,Walk-In,7,16,5,Single,Bachelors,Yes,20,4.48,6,26/01/2011,NA,Customer Operations,E5666,31/12/2014,0,0.77,0.75,0.88,0.89
E1088,Active,Chicago,Analyst,Female,27.07,Acceptable,Excellent,4,35.99,7.92,43020,7,73,Walk-In,5,13,5,Single,Bachelors,No,22,6.48,3,28/10/2011,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E10889,Active,Chicago,Analyst,Female,26,Acceptable,Acceptable,15,31.3,8.29,61140,7,72,Job Boards,3,20,2,Single,Bachelors,Yes,25,6,5,14/10/2009,NA,Customer Operations,E4030,31/12/2014,0,0.77,0.86,0.73,0.79
E10891,Active,New York,Analyst,Female,28.98,Above Average,Acceptable,13,37.6,1.85,62436,15,71,Consultant,5,23,4,Single,Bachelors,No,14,9.79,6,21/09/2011,NA,Customer Operations,E5892,31/12/2014,0,0.85,0.88,0.79,0.82
E10895,Active,New York,Analyst,Male,34.15,Acceptable,Below Average,5,32.62,2.54,66168,9,70,Job Fairs,8,21,5,Single,Bachelors,No,15,15.04,3,06/03/2011,NA,Customer Operations,E3389,31/12/2014,0,0.455,0.67,0.5,0.67
E10899,Inactive,Orlando,Specialist,Male,28.11,Acceptable,Below Average,15,49.19,0.52,112956,4,70,Consultant,5,22,7,Single,Bachelors,Yes,35,9.3,15,09/11/2011,02/10/2014,Customer Operations,E10808,31/12/2014,1,0.322,0.63,0.53,0.77
E10909,Active,New York,Analyst,Male,28.72,Acceptable,Acceptable,10,33.74,10.09,52320,8,72,Consultant,9,23,3,Single,Bachelors,No,2,9.46,8,07/10/2009,NA,Customer Operations,E6743,31/12/2014,0,0.92,1,0.91,0.91
E1091,Active,Chicago,Analyst,Female,29.08,Below Average,Acceptable,15,38.03,4.87,48864,7,71,Job Boards,1,9,4,Single,Bachelors,No,5,6.05,1,26/05/2010,NA,Customer Operations,E11147,31/12/2014,0,0.7,0.62,0.79,0.91
E10919,Active,Orlando,Analyst,Female,41.21,Above Average,Above Average,15,33.91,12.01,92784,9,73,Walk-In,3,5,8,Married,Bachelors,No,9,11.5,4,31/07/2002,NA,Customer Operations,E1524,31/12/2014,0,0.68,0.78,0.59,0.83
E10923,Active,Orlando,Analyst,Male,25.97,Acceptable,Excellent,11,39.54,0.89,49824,8,70,Company Website,5,13,4,Single,Bachelors,No,19,7.6,5,17/11/2010,NA,Customer Operations,E13941,31/12/2014,0,0.81,0.86,0.86,0.9
E10927,Active,Chicago,Analyst,Female,27.11,Acceptable,Above Average,10,35.31,10.96,49896,11,73,Employee Referral,4,13,3,Single,Bachelors,Yes,15,7.02,9,25/11/2009,NA,Customer Operations,E9182,31/12/2014,0,0.77,0.9,0.71,0.84
E10932,Active,Chicago,Analyst,Male,23.94,Acceptable,Above Average,10,35.31,10.96,40632,7,74,Social Media,9,16,4,Single,Bachelors,No,8,5.34,9,17/02/2012,NA,Customer Operations,E9182,31/12/2014,0,0.77,0.9,0.71,0.84
E10933,Active,New York,Analyst,Male,29.22,Above Average,Acceptable,7,35.67,2.36,75672,13,76,Walk-In,2,9,4,Single,Bachelors,No,12,9.13,0,22/07/2011,NA,Customer Operations,E7337,31/12/2014,0,0.57,0.63,0.63,0.9
E10969,Inactive,Orlando,Specialist,Male,36.34,Below Average,Above Average,20,32.7,8.08,95472,3,74,Social Media,4,34,9,Married,Bachelors,Yes,12,12.42,4,09/03/2011,27/03/2014,Customer Operations,E11856,31/12/2014,1,0.69,0.73,0.82,0.67
E1097,Inactive,New York,Analyst,Male,25.29,Acceptable,Above Average,16,30.08,3.34,35748,11,70,Walk-In,1,26,4,Single,Masters,No,11,5.81,8,07/12/2011,14/09/2014,Customer Operations,E80,31/12/2014,1,0.574,0.8,0.93,0.84
E10973,Active,Orlando,Analyst,Male,26.78,Acceptable,Acceptable,14,33.71,12.47,41184,13,84,Social Media,8,21,5,Single,Bachelors,No,3,6.93,5,23/11/2011,NA,Customer Operations,E3643,31/12/2014,0,0.49,0.82,0.71,0.58
E10975,Active,Orlando,Analyst,Male,29.45,Acceptable,Above Average,11,33,11.78,53976,12,70,Job Fairs,2,14,2,Married,Bachelors,No,14,7.37,7,13/07/2011,NA,Customer Operations,E8965,31/12/2014,0,0.86,0.92,0.92,0.88
E10980,Active,Orlando,Analyst,Male,25.7,Above Average,Below Average,6,35.88,0.81,79164,13,70,Company Website,4,10,6,Married,Bachelors,No,21,7.36,6,18/01/2012,NA,Customer Operations,E4933,31/12/2014,0,0.82,0.89,0.89,0.69
E10993,Active,Orlando,Analyst,Male,31.62,Acceptable,Excellent,19,27.11,5.16,75540,7,70,Company Website,1,12,3,Single,Bachelors,No,5,9.8,2,28/02/2007,NA,Customer Operations,E13915,31/12/2014,0,0.71,0.87,0.65,0.88
E10994,Active,Chicago,Specialist,Female,29.04,Below Average,Acceptable,15,31.3,8.29,78216,4,68,Social Media,6,20,2,Single,Bachelors,Yes,19,5.61,10,05/07/2006,NA,Customer Operations,E4030,31/12/2014,0,0.77,0.86,0.73,0.79
E110,Inactive,New York,Analyst,Male,29.14,Acceptable,Above Average,14,26.62,0.98,44664,9,70,Consultant,9,33,8,Single,Bachelors,No,21,7.26,9,01/06/2011,28/11/2014,Customer Operations,E6970,31/12/2014,1,0.532,0.79,0.71,0.69
E11006,Active,Chicago,Analyst,Male,25.55,Above Average,Acceptable,16,25.89,3.84,55992,10,71,Job Boards,3,9,5,Single,Bachelors,Yes,4,7.92,4,04/06/2010,NA,Customer Operations,E8030,31/12/2014,0,1,1,1,1
E11007,Active,New York,Analyst,Male,31.35,Acceptable,Above Average,9,33.28,2.73,87600,8,71,Job Fairs,0,23,4,Single,Bachelors,No,16,7.02,0,02/11/2011,NA,Customer Operations,E10422,31/12/2014,0,0.98,0.91,0.91,0.77
E11008,Inactive,Chicago,Analyst,Female,25.93,Acceptable,Excellent,7,32.2,8.21,43068,6,71,Social Media,6,39,3,Single,Bachelors,No,29,6.48,11,24/11/2010,05/06/2014,Customer Operations,E3974,31/12/2014,1,0.95,1,0.91,1
E1101,Active,Orlando,Analyst,Male,26.67,Above Average,Above Average,22,30.4,3.02,54060,10,71,Walk-In,9,20,3,Married,Bachelors,No,24,7.29,10,07/11/2009,NA,Customer Operations,E8767,31/12/2014,0,0.73,0.8,0.6,0.92
E11014,Inactive,Orlando,Analyst,Male,28.94,Above Average,Acceptable,22,36.43,12.95,49788,8,70,Job Fairs,4,24,5,Single,Masters,No,11,6.16,14,07/11/2009,28/06/2014,Customer Operations,E8958,31/12/2014,1,0.58,0.57,0.71,0.74
E11019,Active,Chicago,Analyst,Male,27.45,Acceptable,Above Average,17,34.09,11.3,62772,9,73,Consultant,9,22,8,Married,Bachelors,No,8,6.75,0,03/02/2012,NA,Customer Operations,E1003,31/12/2014,0,0.76,0.76,0.71,0.82
E11020,Active,Orlando,Analyst,Male,28.93,Above Average,Acceptable,9,33.33,3.05,96744,12,74,Job Fairs,9,12,2,Single,Bachelors,No,9,7.92,6,22/02/2012,NA,Customer Operations,E2732,31/12/2014,0,0.77,1,0.67,0.83
E11024,Active,Orlando,Analyst,Male,34.4,Acceptable,Above Average,14,35.83,2.27,55020,12,70,Job Fairs,0,24,4,Single,Bachelors,No,16,13.76,6,01/12/2010,NA,Customer Operations,E7308,31/12/2014,0,0.567,0.84,0.78,0.86
E11026,Active,Chicago,Analyst,Female,25.52,Above Average,Above Average,18,33.57,4.42,45768,12,71,Consultant,9,23,2,Single,Bachelors,Yes,11,7.28,3,31/08/2011,NA,Customer Operations,E11704,31/12/2014,0,0.399,0.55,0.59,0.83
E11031,Active,Orlando,Specialist,Male,30.31,Acceptable,Acceptable,15,37.2,9.58,81360,8,73,Walk-In,3,8,3,Single,Bachelors,Yes,1,11.52,7,28/02/2007,NA,Customer Operations,E9906,31/12/2014,0,0.77,0.75,0.75,0.83
E11035,Inactive,New York,Analyst,Male,34.6,Acceptable,Acceptable,22,30.15,4.87,47100,9,67,Social Media,2,25,8,Single,Bachelors,No,13,14.62,3,07/10/2009,07/12/2014,Customer Operations,E13439,31/12/2014,1,0.609,1,0.8,0.88
E11042,Inactive,Chicago,Analyst,Male,28.64,Acceptable,Acceptable,18,33.58,10.89,69144,6,70,Employee Referral,2,17,2,Single,Bachelors,No,3,10.56,0,02/06/2012,27/02/2014,Customer Operations,E7054,31/12/2014,1,0.42,0.63,0.5,0.73
E11050,Active,Orlando,Analyst,Male,28.52,Acceptable,Below Average,6,36.44,1.12,57708,9,70,Consultant,2,12,4,Single,Bachelors,No,5,5.94,6,07/11/2009,NA,Customer Operations,E88,31/12/2014,0,0.72,0.77,0.7,0.84
E11061,Inactive,Chicago,Analyst,Male,22.49,Acceptable,Above Average,15,25.34,4.21,36612,7,71,Company Website,8,24,5,Single,Bachelors,No,26,3.68,9,22/03/2012,11/09/2014,Customer Operations,E1712,31/12/2014,1,0.686,1,1,0.86
E11065,Active,Orlando,Analyst,Male,24.76,Acceptable,Acceptable,26,36.01,10.32,34584,12,70,Company Website,1,9,4,Single,Bachelors,No,16,5.04,7,19/09/2012,NA,Customer Operations,E3312,31/12/2014,0,0.518,0.89,0.78,0.91
E11073,Inactive,Chicago,Analyst,Male,24.87,Acceptable,Above Average,16,31.05,10.05,46980,7,71,Job Boards,8,26,5,Single,Bachelors,No,20,7,5,09/06/2010,02/06/2014,Customer Operations,E9766,31/12/2014,1,0.539,0.79,0.79,0.83
E11076,Active,Chicago,Analyst,Female,28.07,Acceptable,Above Average,11,31.38,8.94,55272,10,70,Social Media,4,14,3,Single,Bachelors,Yes,14,6.6,2,14/10/2009,NA,Customer Operations,E8017,31/12/2014,0,0.81,0.86,0.86,0.89
E11090,Active,Chicago,Analyst,Male,26.07,Below Average,Acceptable,11,26.68,6.58,38436,6,72,Company Website,7,20,4,Single,Bachelors,No,20,5.76,1,20/07/2011,NA,Customer Operations,E12073,31/12/2014,0,0.67,0.71,0.65,0.87
E1110,Inactive,Orlando,Specialist,Male,31.9,Acceptable,Excellent,19,27.11,5.16,148404,5,77,Social Media,3,21,5,Married,Bachelors,Yes,10,13.3,9,18/01/2012,27/07/2014,Customer Operations,E13915,31/12/2014,1,0.71,0.87,0.65,0.88
E11105,Active,Orlando,Analyst,Male,26.9,Excellent,Above Average,10,33.48,12.16,61956,10,73,Company Website,1,24,2,Single,Bachelors,No,11,8.01,2,07/11/2009,NA,Customer Operations,E13975,31/12/2014,0,0.35,0.4,0.4,0.92
E11106,Active,New York,Analyst,Male,35.57,Above Average,Above Average,18,29.78,3.53,77940,15,74,Company Website,5,17,3,Single,Bachelors,No,8,13.14,10,21/03/2007,NA,Customer Operations,E720,31/12/2014,0,0.7,1,1,0.9
E11119,Active,Chicago,Analyst,Female,25,Acceptable,Above Average,14,27.05,6.58,60168,9,70,Employee Referral,8,10,2,Single,Bachelors,No,19,6.16,5,17/02/2010,NA,Customer Operations,E77,31/12/2014,0,0.98,1,1,0.93
E11139,Active,Orlando,Specialist,Male,28.07,Above Average,Above Average,15,37.5,15.05,83448,11,70,Walk-In,5,20,4,Single,Bachelors,Yes,7,5.8,10,13/01/2010,NA,Customer Operations,E11047,31/12/2014,0,0.602,0.93,0.83,0.82
E1114,Active,Orlando,Analyst,Male,31.49,Acceptable,Acceptable,14,33.71,12.47,45216,7,70,Walk-In,9,14,2,Single,Bachelors,No,1,10.53,1,09/11/2011,NA,Customer Operations,E3643,31/12/2014,0,0.49,0.82,0.71,0.58
E11147,Active,Chicago,Specialist,Male,38.52,Acceptable,Excellent,6,34.88,1.54,115848,11,77,Job Fairs,0,7,9,Married,Bachelors,Yes,22,14.28,1,25/09/2009,NA,Customer Operations,E13920,31/12/2014,0,0.588,0.84,0.85,0.9
E1115,Active,Chicago,Specialist,Female,24.9,Above Average,Above Average,14,32.96,10.51,55032,9,73,Social Media,5,23,3,Single,Bachelors,Yes,24,4.62,6,25/02/2011,NA,Customer Operations,E73,31/12/2014,0,0.98,1,1,0.96
E11153,Active,New York,Specialist,Male,28.82,Excellent,Acceptable,11,37.54,2.44,86376,13,76,Job Boards,6,25,2,Single,Bachelors,Yes,2,6.05,1,25/06/2008,NA,Customer Operations,E12726,31/12/2014,0,0.85,0.87,0.79,0.85
E11154,Active,Chicago,Analyst,Male,24.13,Acceptable,Above Average,16,33.68,6.41,38808,12,70,Job Boards,0,5,3,Single,Bachelors,No,14,3.06,4,22/03/2012,NA,Customer Operations,E12897,31/12/2014,0,0.616,0.86,1,0.95
E11158,Active,Orlando,Analyst,Male,35.64,Above Average,Acceptable,14,39.66,2.88,49500,10,71,Consultant,9,13,5,Married,Bachelors,No,8,14.58,5,09/02/2011,NA,Customer Operations,E13327,31/12/2014,0,0.91,0.93,0.9,0.89
E11167,Active,Chicago,Analyst,Male,26.9,Acceptable,Above Average,9,31.91,2.09,41460,9,72,Employee Referral,2,13,2,Single,Bachelors,No,9,5.04,2,30/09/2011,NA,Customer Operations,E1171,31/12/2014,0,0.83,0.9,0.8,0.82
E11169,Inactive,Chicago,Analyst,Male,31.3,Below Average,Above Average,18,31.64,8.18,54288,6,73,Job Boards,7,11,5,Single,Bachelors,No,22,12.22,2,04/03/2011,16/10/2014,Customer Operations,E6053,31/12/2014,1,0.651,0.94,0.94,0.98
E11177,Active,Orlando,Specialist,Female,29.61,Acceptable,Acceptable,18,29.41,8.18,71040,8,68,Employee Referral,7,12,7,Married,Bachelors,Yes,16,11.28,9,11/04/2007,NA,Customer Operations,E9308,31/12/2014,0,0.511,0.89,0.67,0.95
E11180,Inactive,Chicago,Analyst,Male,27.19,Acceptable,Acceptable,21,28.79,6.12,59976,6,72,Consultant,0,32,5,Single,Bachelors,No,23,7.2,10,02/02/2012,16/09/2014,Customer Operations,E5812,31/12/2014,1,0.546,0.79,0.71,0.96
E11183,Active,Orlando,Specialist,Male,28.03,Acceptable,Acceptable,5,40.21,13.95,62100,13,71,Walk-In,5,5,4,Single,Bachelors,Yes,19,8.3,3,07/10/2009,NA,Customer Operations,E124,31/12/2014,0,0.76,0.8,0.8,0.93
E11184,Active,Orlando,Specialist,Male,34.23,Acceptable,Above Average,15,33.91,12.01,97236,10,85,Social Media,8,25,2,Married,Bachelors,Yes,1,12.16,8,14/03/2012,NA,Customer Operations,E1524,31/12/2014,0,0.68,0.78,0.59,0.83
E1119,Inactive,Chicago,Analyst,Female,23.21,Acceptable,Above Average,18,33.57,4.42,36888,10,72,Walk-In,9,38,6,Single,Bachelors,No,35,4.4,9,30/03/2012,01/09/2014,Customer Operations,E11704,31/12/2014,1,0.399,0.55,0.59,0.83
E11194,Active,Orlando,Analyst,Male,27.83,Above Average,Below Average,6,36.44,1.12,46656,11,70,Job Boards,8,23,3,Single,Bachelors,No,12,9.1,6,03/08/2011,NA,Customer Operations,E88,31/12/2014,0,0.72,0.77,0.7,0.84
E112,Active,Orlando,Analyst,Male,30.43,Excellent,Acceptable,6,28.57,7.33,47988,19,70,Walk-In,0,14,8,Married,Bachelors,No,18,9,8,27/01/2010,NA,Customer Operations,E12498,31/12/2014,0,0.532,0.88,0.88,0.97
E1120,Active,New York,Analyst,Male,26.76,Acceptable,Excellent,13,33.81,10.13,41868,14,71,Employee Referral,2,23,2,Single,Bachelors,No,0,5.85,0,12/10/2011,NA,Customer Operations,E763,31/12/2014,0,0.95,1,1,0.84
E11217,Active,Orlando,Analyst,Female,28.18,Acceptable,Acceptable,7,34.31,10.55,60144,12,73,Job Boards,6,20,3,Single,Bachelors,No,4,9.6,6,09/09/2009,NA,Customer Operations,E6187,31/12/2014,0,0.87,0.97,0.81,0.91
E11237,Active,Orlando,Analyst,Male,27.53,Below Average,Above Average,9,29.21,2.27,51324,4,70,Employee Referral,6,12,5,Single,Bachelors,No,14,9.1,8,23/10/2009,NA,Customer Operations,E13912,31/12/2014,0,0.95,1,1,0.8
E11246,Active,Chicago,Analyst,Male,27.16,Excellent,Above Average,11,33.62,2.44,55380,14,74,Job Boards,3,13,4,Single,Bachelors,No,2,5.94,2,30/03/2012,NA,Customer Operations,E191,31/12/2014,0,0.61,0.63,0.6,0.77
E11254,Active,Chicago,Analyst,Male,25.52,Above Average,Above Average,14,28.9,6.43,41004,13,72,Employee Referral,6,8,5,Single,Bachelors,No,4,4.8,5,09/03/2012,NA,Customer Operations,E3606,31/12/2014,0,0.88,0.89,0.83,0.96
E11266,Active,Chicago,Specialist,Male,34.72,Acceptable,Unacceptable,3,29.5,4.22,97944,13,72,Employee Referral,6,17,4,Married,Bachelors,Yes,13,14.45,7,11/08/2006,NA,Customer Operations,E14024,31/12/2014,0,0.82,0.8,0.8,0.89
E11276,Inactive,Orlando,Analyst,Male,26.75,Below Average,Excellent,16,39.77,1.24,44028,3,70,Job Fairs,0,31,5,Single,Bachelors,No,21,5.76,0,18/11/2009,13/02/2014,Customer Operations,E13928,31/12/2014,1,0.623,0.92,0.85,0.86
E11277,Active,Orlando,Analyst,Male,33.94,Acceptable,Above Average,20,32.7,8.08,74472,10,70,Job Boards,8,18,2,Single,Bachelors,No,3,15.84,4,20/04/2011,NA,Customer Operations,E11856,31/12/2014,0,0.69,0.73,0.82,0.67
E11284,Active,Chicago,Specialist,Male,26.58,Above Average,Acceptable,6,32.98,9.72,58776,15,73,Job Boards,9,18,5,Single,Bachelors,Yes,11,5.85,2,23/09/2009,NA,Customer Operations,E12308,31/12/2014,0,0.56,0.5,0.5,0.73
E11286,Active,Chicago,Analyst,Female,28.45,Acceptable,Excellent,12,32.64,2.32,55476,7,71,Company Website,1,15,9,Married,Bachelors,No,1,6.1,7,18/05/2012,NA,Customer Operations,E1131,31/12/2014,0,0.9,0.93,0.79,0.91
E1130,Active,Orlando,Specialist,Male,34.4,Acceptable,Above Average,20,32.7,8.08,84456,12,81,Company Website,0,15,6,Married,Masters,Yes,22,12.48,4,01/06/2005,NA,Customer Operations,E11856,31/12/2014,0,0.69,0.73,0.82,0.67
E11300,Active,Orlando,Analyst,Male,29.89,Acceptable,Acceptable,17,31.23,9.19,42024,8,70,Job Fairs,1,10,2,Single,Bachelors,No,5,9,1,30/03/2011,NA,Customer Operations,E3249,31/12/2014,0,0.69,0.63,0.68,0.8
E11307,Active,Chicago,Analyst,Female,27.29,Acceptable,Above Average,9,31.91,2.09,38064,12,72,Walk-In,4,11,4,Single,Bachelors,No,21,6.66,8,10/11/2011,NA,Customer Operations,E1171,31/12/2014,0,0.83,0.9,0.8,0.82
E11313,Active,Orlando,Analyst,Male,29.18,Acceptable,Unacceptable,8,27.1,6.14,50844,14,70,Job Fairs,1,14,4,Married,Bachelors,No,2,10.67,9,03/02/2010,NA,Customer Operations,E13935,31/12/2014,0,0.93,0.95,0.91,0.94
E11318,Inactive,Chicago,Analyst,Female,25.39,Acceptable,Acceptable,17,32.46,9.13,38760,8,71,Job Fairs,2,29,9,Single,Bachelors,No,24,5.95,3,17/08/2011,20/02/2014,Customer Operations,E3971,31/12/2014,1,0.7,1,1,0.92
E11322,Active,Orlando,Analyst,Male,32.48,Acceptable,Above Average,20,32.7,8.08,76008,7,70,Job Fairs,4,19,4,Married,Bachelors,No,13,11.76,10,22/06/2011,NA,Customer Operations,E11856,31/12/2014,0,0.69,0.73,0.82,0.67
E11327,Active,Chicago,Analyst,Male,23.82,Acceptable,Above Average,11,31.38,8.94,41856,7,72,Employee Referral,3,22,2,Single,Bachelors,Yes,13,3.06,10,31/07/2011,NA,Customer Operations,E8017,31/12/2014,0,0.81,0.86,0.86,0.89
E11328,Active,Orlando,Analyst,Male,28.93,Acceptable,Above Average,20,32.7,8.08,58860,7,70,Employee Referral,1,8,3,Single,Bachelors,No,2,10.12,1,18/05/2011,NA,Customer Operations,E11856,31/12/2014,0,0.69,0.73,0.82,0.67
E11329,Active,New York,Analyst,Female,37.18,Below Average,Acceptable,15,35.56,2.17,49416,4,72,Employee Referral,9,5,2,Single,Bachelors,No,12,11.97,10,07/10/2009,NA,Customer Operations,E5095,31/12/2014,0,0.609,0.8,1,0.85
E11333,Active,New York,Analyst,Female,29.23,Acceptable,Acceptable,12,37.75,8.1,58668,11,71,Job Fairs,9,5,4,Married,Bachelors,No,1,9.02,3,12/10/2011,NA,Customer Operations,E1614,31/12/2014,0,0.43,0.57,0.43,0.57
E11338,Active,Chicago,Analyst,Male,25.1,Above Average,Excellent,4,35.99,7.92,45000,15,72,Employee Referral,7,10,4,Single,Bachelors,No,7,3.64,9,15/07/2011,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E11341,Active,Orlando,Analyst,Male,25.42,Above Average,Below Average,11,32.02,10.38,43272,9,70,Consultant,9,17,5,Single,Bachelors,No,12,4.9,0,23/05/2012,NA,Customer Operations,E4839,31/12/2014,0,0.9,0.93,1,0.9
E11343,Active,New York,Analyst,Male,30.09,Above Average,Above Average,16,30.08,3.34,72756,11,70,Consultant,2,7,4,Single,Bachelors,No,0,10.44,10,18/06/2008,NA,Customer Operations,E80,31/12/2014,0,0.574,0.8,0.93,0.84
E11354,Active,Chicago,Analyst,Female,26.85,Acceptable,Excellent,4,35.99,7.92,56952,9,71,Social Media,5,8,3,Single,Bachelors,No,25,6.39,6,23/09/2009,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
